time_step,h,dt,time,index,position,velocity,density,energy
0,0.008910891089108903,0.004226806773492384,0.0,0,0.009900990099009901,-0.29809611789598034,0.8795102372605805,1.0
0,0.008910891089108903,0.004226806773492384,0.0,1,0.019801980198019802,0.02071460536953589,1.0108723263730124,1.0
0,0.008910891089108903,0.004226806773492384,0.0,2,0.0297029702970297,3.003326848366601e-16,1.0108723263730124,1.0
0,0.008910891089108903,0.004226806773492384,0.0,3,0.039603960396039604,0.0,1.0108723263730122,1.0
0,0.008910891089108903,0.004226806773492384,0.0,4,0.04950495049504951,-5.405988327059881e-16,1.0108723263730124,1.0
0,0.008910891089108903,0.004226806773492384,0.0,5,0.0594059405940594,9.009980545099803e-16,1.010872326373012,1.0
0,0.008910891089108903,0.004226806773492384,0.0,6,0.06930693069306931,-8.409315175426482e-16,1.010872326373012,1.0
0,0.008910891089108903,0.004226806773492384,0.0,7,0.07920792079207921,0.0,1.0108723263730126,1.0
0,0.008910891089108903,0.004226806773492384,0.0,8,0.0891089108910891,8.409315175426482e-16,1.010872326373012,1.0
0,0.008910891089108903,0.004226806773492384,0.0,9,0.09900990099009901,-8.409315175426482e-16,1.010872326373012,1.0
0,0.008910891089108903,0.004226806773492384,0.0,10,0.10891089108910891,0.0,1.0108723263730126,1.0
0,0.008910891089108903,0.004226806773492384,0.0,11,0.1188118811881188,7.207984436079842e-16,1.010872326373012,1.0
0,0.008910891089108903,0.004226806773492384,0.0,12,0.12871287128712872,1.2013307393466404e-16,1.0108723263730113,1.0
0,0.008910891089108903,0.004226806773492384,0.0,13,0.13861386138613863,-1.7419295720526285e-15,1.0108723263730126,1.0
0,0.008910891089108903,0.004226806773492384,0.0,14,0.1485148514851485,1.7419295720526285e-15,1.0108723263730126,1.0
0,0.008910891089108903,0.004226806773492384,0.0,15,0.15841584158415842,0.0,1.0108723263730113,1.0
0,0.008910891089108903,0.004226806773492384,0.0,16,0.16831683168316833,-1.7419295720526285e-15,1.0108723263730126,1.0
0,0.008910891089108903,0.004226806773492384,0.0,17,0.1782178217821782,1.7419295720526285e-15,1.0108723263730126,1.0
0,0.008910891089108903,0.004226806773492384,0.0,18,0.18811881188118812,0.0,1.0108723263730113,1.0
0,0.008910891089108903,0.004226806773492384,0.0,19,0.19801980198019803,-1.7419295720526285e-15,1.0108723263730126,1.0
0,0.008910891089108903,0.004226806773492384,0.0,20,0.2079207920792079,1.7419295720526285e-15,1.0108723263730126,1.0
0,0.008910891089108903,0.004226806773492384,0.0,21,0.21782178217821782,0.0,1.0108723263730113,1.0
0,0.008910891089108903,0.004226806773492384,0.0,22,0.22772277227722773,-1.7419295720526285e-15,1.0108723263730126,1.0
0,0.008910891089108903,0.004226806773492384,0.0,23,0.2376237623762376,1.7419295720526285e-15,1.0108723263730126,1.0
0,0.008910891089108903,0.004226806773492384,0.0,24,0.24752475247524752,-1.8019961090199605e-16,1.0108723263730113,1.0
0,0.008910891089108903,0.004226806773492384,0.0,25,0.25742574257425743,0.0,1.0108723263730113,1.0
