time_step,h,dt,time,index,position,velocity,density,energy
0,0.029702970297029677,0.1366859930329076,0.0,0,0.009900990099009901,-5.432701923306318,0.6172222222222222,1.0
0,0.029702970297029677,0.1366859930329076,0.0,1,0.019801980198019802,-3.0472581821952454,0.8104938271604939,1.0
0,0.029702970297029677,0.1366859930329076,0.0,2,0.0297029702970297,-1.1057184376327316,0.9351851851851852,1.0
0,0.029702970297029677,0.1366859930329076,0.0,3,0.039603960396039604,-0.040437410131436445,0.9912962962962962,1.0
0,0.029702970297029677,0.1366859930329076,0.0,4,0.04950495049504951,0.22091800568278686,1.0079218106995886,1.0
0,0.029702970297029677,0.1366859930329076,0.0,5,0.0594059405940594,0.14691271103690132,1.01,1.0
0,0.029702970297029677,0.1366859930329076,0.0,6,0.06930693069306931,0.043217214677022865,1.0100000000000002,1.0
0,0.029702970297029677,0.1366859930329076,0.0,7,0.07920792079207921,0.009886879423239459,1.0100000000000002,1.0
0,0.029702970297029677,0.1366859930329076,0.0,8,0.0891089108910891,0.00154047367952741,1.01,1.0
0,0.029702970297029677,0.1366859930329076,0.0,9,0.09900990099009901,0.0001171378838095998,1.0100000000000002,1.0
0,0.029702970297029677,0.1366859930329076,0.0,10,0.10891089108910891,3.9455503518310813e-16,1.0100000000000002,1.0
0,0.029702970297029677,0.1366859930329076,0.0,11,0.1188118811881188,-4.400806161657745e-16,1.01,1.0
0,0.029702970297029677,0.1366859930329076,0.0,12,0.12871287128712872,-8.649860386706601e-16,1.01,1.0
0,0.029702970297029677,0.1366859930329076,0.0,13,0.13861386138613863,-5.007813908093295e-16,1.01,1.0
0,0.029702970297029677,0.1366859930329076,0.0,14,0.1485148514851485,-8.042852640271051e-16,1.01,1.0
0,0.029702970297029677,0.1366859930329076,0.0,15,0.15841584158415842,-4.249054225048857e-16,1.0100000000000002,1.0
0,0.029702970297029677,0.1366859930329076,0.0,16,0.16831683168316833,2.2762790491333164e-16,1.01,1.0
0,0.029702970297029677,0.1366859930329076,0.0,17,0.1782178217821782,3.6420464786133057e-16,1.0100000000000002,1.0
0,0.029702970297029677,0.1366859930329076,0.0,18,0.18811881188118812,4.552558098266632e-17,1.0100000000000002,1.0
0,0.029702970297029677,0.1366859930329076,0.0,19,0.19801980198019803,1.214015492871102e-16,1.01,1.0
0,0.029702970297029677,0.1366859930329076,0.0,20,0.2079207920792079,-3.035038732177755e-16,1.0100000000000002,1.0
0,0.029702970297029677,0.1366859930329076,0.0,21,0.21782178217821782,6.677085210791061e-16,1.0100000000000002,1.0
0,0.029702970297029677,0.1366859930329076,0.0,22,0.22772277227722773,1.942424788593763e-15,1.01,1.0
0,0.029702970297029677,0.1366859930329076,0.0,23,0.2376237623762376,1.8665488202893192e-15,1.01,1.0
0,0.029702970297029677,0.1366859930329076,0.0,24,0.24752475247524752,-3.035038732177755e-16,1.0099999999999998,1.0
0,0.029702970297029677,0.1366859930329076,0.0,25,0.25742574257425743,-3.520644929326196e-15,1.01,1.0
0,0.029702970297029677,0.1366859930329076,0.0,26,0.26732673267326734,-4.977463520771518e-15,1.01,1.0
0,0.029702970297029677,0.1366859930329076,0.0,27,0.27722772277227725,-2.9288123765515335e-15,1.0100000000000005,1.0
0,0.029702970297029677,0.1366859930329076,0.0,28,0.2871287128712871,2.9895131511950885e-15,1.0100000000000002,1.0
0,0.029702970297029677,0.1366859930329076,0.0,29,0.297029702970297,6.328055756590619e-15,1.01,1.0
0,0.029702970297029677,0.1366859930329076,0.0,30,0.3069306930693069,5.5085952989026255e-15,1.0099999999999998,1.0
0,0.029702970297029677,0.1366859930329076,0.0,31,0.31683168316831684,1.5175193660888775e-16,1.0099999999999996,1.0
0,0.029702970297029677,0.1366859930329076,0.0,32,0.32673267326732675,-5.887975140424845e-15,1.0099999999999998,1.0
0,0.029702970297029677,0.1366859930329076,0.0,33,0.33663366336633666,-6.434282112216841e-15,1.01,1.0
0,0.029702970297029677,0.1366859930329076,0.0,34,0.34653465346534656,-2.4432061794030926e-15,1.0100000000000005,1.0
0,0.029702970297029677,0.1366859930329076,0.0,35,0.3564356435643564,4.1276526757617464e-15,1.0100000000000002,1.0
0,0.029702970297029677,0.1366859930329076,0.0,36,0.36633663366336633,5.584471267207069e-15,1.0100000000000002,1.0
0,0.029702970297029677,0.1366859930329076,0.0,37,0.37623762376237624,3.1412650878039765e-15,1.01,1.0
0,0.029702970297029677,0.1366859930329076,0.0,38,0.38613861386138615,-3.945550351831081e-15,1.0099999999999998,1.0
0,0.029702970297029677,0.1366859930329076,0.0,39,0.39603960396039606,-5.463069717919959e-15,1.01,1.0
0,0.029702970297029677,0.1366859930329076,0.0,40,0.40594059405940597,-2.4432061794030926e-15,1.0100000000000005,1.0
0,0.029702970297029677,0.1366859930329076,0.0,41,0.4158415841584158,3.642046478613306e-15,1.0100000000000002,1.0
0,0.029702970297029677,0.1366859930329076,0.0,42,0.42574257425742573,5.584471267207069e-15,1.0100000000000002,1.0
0,0.029702970297029677,0.1366859930329076,0.0,43,0.43564356435643564,3.1260898941430875e-15,1.01,1.0
0,0.029702970297029677,0.1366859930329076,0.0,44,0.44554455445544555,-4.1276526757617464e-15,1.0099999999999998,1.0
0,0.029702970297029677,0.1366859930329076,0.0,45,0.45544554455445546,-5.736223203815957e-15,1.01,1.0
0,0.029702970297029677,0.1366859930329076,0.0,46,0.46534653465346537,-3.642046478613306e-15,1.0100000000000005,1.0
0,0.029702970297029677,0.1366859930329076,0.0,47,0.4752475247524752,2.5190821477075366e-15,1.0100000000000002,1.0
0,0.029702970297029677,0.1366859930329076,0.0,48,0.48514851485148514,5.857624753103067e-15,1.01,1.0
0,0.029702970297029677,0.1366859930329076,0.0,49,0.49504950495049505,6.373581337573285e-15,1.0099999999999996,1.0
0,0.029702970297029677,0.1366859930329076,0.0,50,0.504950495049505,3.0502139258386436e-15,1.0099999999999991,1.0
0,0.029702970297029677,0.1366859930329076,0.0,51,0.5148514851485149,2.3066294364550937e-15,1.0099999999999991,1.0
0,0.029702970297029677,0.1366859930329076,0.0,52,0.5247524752475248,-2.276279049133317e-16,1.0099999999999993,1.0
0,0.029702970297029677,0.1366859930329076,0.0,53,0.5346534653465347,-3.429593767360863e-15,1.0099999999999996,1.0
0,0.029702970297029677,0.1366859930329076,0.0,54,0.5445544554455446,-1.1077891372448805e-14,1.0100000000000002,1.0
0,0.029702970297029677,0.1366859930329076,0.0,55,0.5544554455445545,-1.1684899118884357e-14,1.0100000000000011,1.0
0,0.029702970297029677,0.1366859930329076,0.0,56,0.5643564356435644,-7.147516214278613e-15,1.0100000000000018,1.0
0,0.029702970297029677,0.1366859930329076,0.0,57,0.5742574257425742,5.614821654528847e-15,1.0100000000000016,1.0
0,0.029702970297029677,0.1366859930329076,0.0,58,0.5841584158415841,1.1654548731562578e-14,1.010000000000001,1.0
0,0.029702970297029677,0.1366859930329076,0.0,59,0.594059405940594,1.0137029365473702e-14,1.01,1.0
0,0.029702970297029677,0.1366859930329076,0.0,60,0.6039603960396039,3.384068186378197e-15,1.0099999999999993,1.0
0,0.029702970297029677,0.1366859930329076,0.0,61,0.6138613861386139,0.0,1.0099999999999991,1.0
0,0.029702970297029677,0.1366859930329076,0.0,62,0.6237623762376238,-7.587596830444387e-16,1.0099999999999991,1.0
0,0.029702970297029677,0.1366859930329076,0.0,63,0.6336633663366337,8.649860386706601e-16,1.0099999999999991,1.0
0,0.029702970297029677,0.1366859930329076,0.0,64,0.6435643564356436,2.3066294364550937e-15,1.0099999999999991,1.0
0,0.029702970297029677,0.1366859930329076,0.0,65,0.6534653465346535,7.4358448938355e-16,1.0099999999999993,1.0
0,0.029702970297029677,0.1366859930329076,0.0,66,0.6633663366336634,-3.429593767360863e-15,1.0099999999999996,1.0
0,0.029702970297029677,0.1366859930329076,0.0,67,0.6732673267326733,-1.1077891372448805e-14,1.0100000000000002,1.0
0,0.029702970297029677,0.1366859930329076,0.0,68,0.6831683168316832,-1.1684899118884357e-14,1.0100000000000011,1.0
0,0.029702970297029677,0.1366859930329076,0.0,69,0.6930693069306931,-7.147516214278613e-15,1.0100000000000018,1.0
0,0.029702970297029677,0.1366859930329076,0.0,70,0.7029702970297029,5.614821654528847e-15,1.0100000000000016,1.0
0,0.029702970297029677,0.1366859930329076,0.0,71,0.7128712871287128,1.1654548731562578e-14,1.010000000000001,1.0
0,0.029702970297029677,0.1366859930329076,0.0,72,0.7227722772277227,1.0137029365473702e-14,1.01,1.0
0,0.029702970297029677,0.1366859930329076,0.0,73,0.7326732673267327,3.384068186378197e-15,1.0099999999999993,1.0
0,0.029702970297029677,0.1366859930329076,0.0,74,0.7425742574257426,0.0,1.0099999999999991,1.0
0,0.029702970297029677,0.1366859930329076,0.0,75,0.7524752475247525,-7.587596830444387e-16,1.0099999999999991,1.0
0,0.029702970297029677,0.1366859930329076,0.0,76,0.7623762376237624,8.649860386706601e-16,1.0099999999999991,1.0
