time_step,h,dt,time,index,position,velocity,density,energy
0,0.34653465346534623,0.14658338811475696,0.0,0,0.009900990099009901,-0.5910196528111771,0.5146190476190476,1.0
0,0.34653465346534623,0.14658338811475696,0.0,1,0.019801980198019802,-0.5732117114446535,0.5338339225322783,1.0
0,0.34653465346534623,0.14658338811475696,0.0,2,0.0297029702970297,-0.555038882964666,0.5529804825767042,1.0
0,0.34653465346534623,0.14658338811475696,0.0,3,0.039603960396039604,-0.5365852097031384,0.5720156523670693,1.0
0,0.34653465346534623,0.14658338811475696,0.0,4,0.04950495049504951,-0.5179236717349046,0.5908983756768015,1.0
0,0.34653465346534623,0.14658338811475696,0.0,5,0.0594059405940594,-0.49911818342370995,0.609589615438012,1.0
0,0.34653465346534623,0.14658338811475696,0.0,6,0.06930693069306931,-0.4802252324253279,0.6280523537414968,1.0
0,0.34653465346534623,0.14658338811475696,0.0,7,0.07920792079207921,-0.46129522588140487,0.646251591836735,1.0
0,0.34653465346534623,0.14658338811475696,0.0,8,0.0891089108910891,-0.4423735973713974,0.6641543501318897,1.0
0,0.34653465346534623,0.14658338811475696,0.0,9,0.09900990099009901,-0.4235017187000757,0.6817296681938083,1.0
0,0.34653465346534623,0.14658338811475696,0.0,10,0.10891089108910891,-0.40471765264458315,0.6989486047480218,1.0
0,0.34653465346534623,0.14658338811475696,0.0,11,0.1188118811881188,-0.3860567761854369,0.7157842376787451,1.0
0,0.34653465346534623,0.14658338811475696,0.0,12,0.12871287128712872,-0.36755229830877223,0.7322116640288772,1.0
0,0.34653465346534623,0.14658338811475696,0.0,13,0.13861386138613863,-0.34923569201074295,0.7482080000000003,1.0
0,0.34653465346534623,0.14658338811475696,0.0,14,0.1485148514851485,-0.3311370564954486,0.7637523809523812,1.0
0,0.34653465346534623,0.14658338811475696,0.0,15,0.15841584158415842,-0.3132854225924327,0.7788259614049704,1.0
0,0.34653465346534623,0.14658338811475696,0.0,16,0.16831683168316833,-0.29570901200722277,0.7934119150354022,1.0
0,0.34653465346534623,0.14658338811475696,0.0,17,0.1782178217821782,-0.27843545905670875,0.8074954346799946,1.0
0,0.34653465346534623,0.14658338811475696,0.0,18,0.18811881188118812,-0.26149200194591526,0.8210637323337501,1.0
0,0.34653465346534623,0.14658338811475696,0.0,19,0.19801980198019803,-0.24490564934440132,0.8341060391503543,1.0
0,0.34653465346534623,0.14658338811475696,0.0,20,0.2079207920792079,-0.22870332696217563,0.846613605442177,1.0
0,0.34653465346534623,0.14658338811475696,0.0,21,0.21782178217821782,-0.2129120079602179,0.8585797006802723,1.0
