time_step,h,dt,time,index,position,velocity,density,energy
0,0.2475247524752473,0.10502509301345654,0.0,0,0.009900990099009901,-0.5892038391299541,0.5184666666666667,1.0
0,0.2475247524752473,0.10502509301345654,0.0,1,0.019801980198019802,-0.5639308504735725,0.5453366528000001,1.0
0,0.2475247524752473,0.10502509301345654,0.0,2,0.0297029702970297,-0.5380312690193483,0.5720217685333334,1.0
0,0.2475247524752473,0.10502509301345654,0.0,3,0.039603960396039604,-0.5117102986088229,0.5984082474666668,1.0
0,0.2475247524752473,0.10502509301345654,0.0,4,0.04950495049504951,-0.4851377382166732,0.6243900800000001,1.0
0,0.2475247524752473,0.10502509301345654,0.0,5,0.0594059405940594,-0.4584565186363824,0.6498690133333335,1.0
0,0.2475247524752473,0.10502509301345654,0.0,6,0.06930693069306931,-0.4317891787179863,0.6747545514666669,1.0
0,0.2475247524752473,0.10502509301345654,0.0,7,0.07920792079207921,-0.40524279006383396,0.6989639552000003,1.0
0,0.2475247524752473,0.10502509301345654,0.0,8,0.0891089108910891,-0.37891271607593763,0.7224222421333335,1.0
0,0.2475247524752473,0.10502509301345654,0.0,9,0.09900990099009901,-0.3528854962446221,0.7450621866666669,1.0
0,0.2475247524752473,0.10502509301345654,0.0,10,0.10891089108910891,-0.327241074222147,0.7668243200000002,1.0
0,0.2475247524752473,0.10502509301345654,0.0,11,0.1188118811881188,-0.30205453360851786,0.7876569301333336,1.0
0,0.2475247524752473,0.10502509301345654,0.0,12,0.12871287128712872,-0.27739746434737206,0.8075160618666669,1.0
0,0.2475247524752473,0.10502509301345654,0.0,13,0.13861386138613863,-0.2533390518729996,0.8263655168000003,1.0
0,0.2475247524752473,0.10502509301345654,0.0,14,0.1485148514851485,-0.22994695808899285,0.8441768533333335,1.0
0,0.2475247524752473,0.10502509301345654,0.0,15,0.15841584158415842,-0.2072880459275495,0.8609293866666669,1.0
0,0.2475247524752473,0.10502509301345654,0.0,16,0.16831683168316833,-0.18542898614992134,0.8766101888000002,1.0
0,0.2475247524752473,0.10502509301345654,0.0,17,0.1782178217821782,-0.16443677508653146,0.8912140885333335,1.0
0,0.2475247524752473,0.10502509301345654,0.0,18,0.18811881188118812,-0.144379184343266,0.9047436714666669,1.0
0,0.2475247524752473,0.10502509301345654,0.0,19,0.19801980198019803,-0.1253251574910533,0.9172092800000002,1.0
0,0.2475247524752473,0.10502509301345654,0.0,20,0.2079207920792079,-0.10734516393776769,0.9286290133333335,1.0
0,0.2475247524752473,0.10502509301345654,0.0,21,0.21782178217821782,-0.09051151619970556,0.9390287274666668,1.0
0,0.2475247524752473,0.10502509301345654,0.0,22,0.22772277227722773,-0.07489865337686263,0.9484420352,1.0
0,0.2475247524752473,0.10502509301345654,0.0,23,0.2376237623762376,-0.06058339059176446,0.9569103061333335,1.0
0,0.2475247524752473,0.10502509301345654,0.0,24,0.24752475247524752,-0.047645131329347085,0.9644826666666668,1.0
0,0.2475247524752473,0.10502509301345654,0.0,25,0.25742574257425743,-0.036166036915019247,0.9712160000000002,1.0
0,0.2475247524752473,0.10502509301345654,0.0,26,0.26732673267326734,-0.02612325956783654,0.9771732224000002,1.0
